Timestamp,Telemetry_Gap_ms,Mean_Gap_ms,Max_Gap_ms
2026-08-21T23:03:08.249183,37.536,2.504,37.707
2026-08-21T23:03:08.249350,0.173,2.503,37.707
2026-08-21T23:03:08.249490,0.146,2.503,37.707
2026-08-21T23:03:08.250733,1.239,2.503,37.707
2026-08-21T23:03:08.250886,0.153,2.492,37.707
2026-08-21T23:03:08.251033,0.150,2.481,37.707
2026-08-21T23:03:08.254381,3.346,2.513,37.707
2026-08-21T23:03:08.254517,0.140,2.513,37.707
2026-08-21T23:03:08.254647,0.132,2.513,37.707
2026-08-21T23:03:08.254795,0.144,2.513,37.707
2026-08-21T23:03:08.254964,0.169,2.481,37.707
2026-08-21T23:03:08.257265,2.300,2.503,37.707
2026-08-21T23:03:08.257428,0.165,2.503,37.707
2026-08-21T23:03:08.257564,0.136,2.481,37.707
2026-08-21T23:03:08.258793,1.227,2.492,37.707
2026-08-21T23:03:08.258943,0.151,2.492,37.707
2026-08-21T23:03:08.261226,2.279,2.513,37.707
2026-08-21T23:03:08.261367,0.145,2.513,37.707
2026-08-21T23:03:08.261494,0.129,2.492,37.707
2026-08-21T23:03:08.261616,0.125,2.492,37.707
2026-08-21T23:03:08.298813,37.131,2.498,37.707
2026-08-21T23:03:08.299012,0.252,2.499,37.707
2026-08-21T23:03:08.299153,0.150,2.499,37.707
2026-08-21T23:03:08.301457,2.299,2.510,37.707
2026-08-21T23:03:08.301604,0.150,2.510,37.707
2026-08-21T23:03:08.301753,0.149,2.478,37.707
2026-08-21T23:03:08.302970,1.215,2.488,37.707
2026-08-21T23:03:08.303108,0.141,2.488,37.707
2026-08-21T23:03:08.304335,1.223,2.499,37.707
2026-08-21T23:03:08.304474,0.141,2.499,37.707
2026-08-21T23:03:08.304652,0.177,2.500,37.707
2026-08-21T23:03:08.306989,2.331,2.500,37.707
2026-08-21T23:03:08.307188,0.193,2.500,37.707
2026-08-21T23:03:08.307377,0.185,2.500,37.707
2026-08-21T23:03:08.308630,1.263,2.512,37.707
2026-08-21T23:03:08.308803,0.178,2.469,37.707
2026-08-21T23:03:08.311091,2.285,2.491,37.707
2026-08-21T23:03:08.311232,0.146,2.491,37.707
2026-08-21T23:03:08.311360,0.130,2.491,37.707
2026-08-21T23:03:08.311491,0.130,2.491,37.707
2026-08-21T23:03:08.349129,37.591,2.495,37.707
2026-08-21T23:03:08.349323,0.228,2.494,37.707
2026-08-21T23:03:08.349472,0.157,2.494,37.707
2026-08-21T23:03:08.350730,1.253,2.495,37.707
2026-08-21T23:03:08.350887,0.160,2.495,37.707
2026-08-21T23:03:08.351029,0.146,2.495,37.707
2026-08-21T23:03:08.354397,3.361,2.516,37.707
2026-08-21T23:03:08.354550,0.157,2.516,37.707
2026-08-21T23:03:08.354703,0.142,2.505,37.707
2026-08-21T23:03:08.354849,0.157,2.506,37.707
2026-08-21T23:03:08.355035,0.187,2.506,37.707
2026-08-21T23:03:08.356275,1.238,2.495,37.707
2026-08-21T23:03:08.356443,0.172,2.495,37.707
2026-08-21T23:03:08.356578,0.138,2.495,37.707
2026-08-21T23:03:08.358878,2.292,2.506,37.707
2026-08-21T23:03:08.359037,0.163,2.506,37.707
2026-08-21T23:03:08.361330,2.291,2.506,37.707
2026-08-21T23:03:08.361469,0.143,2.506,37.707
2026-08-21T23:03:08.361597,0.130,2.506,37.707
2026-08-21T23:03:08.361734,0.136,2.506,37.707
2026-08-21T23:03:08.361870,0.136,2.131,37.591
2026-08-21T23:03:08.399515,37.569,2.503,37.591
2026-08-21T23:03:08.399742,0.290,2.505,37.591
2026-08-21T23:03:08.399902,0.168,2.494,37.591
2026-08-21T23:03:08.401148,1.242,2.505,37.591
2026-08-21T23:03:08.401302,0.160,2.484,37.591
2026-08-21T23:03:08.401442,0.142,2.484,37.591
2026-08-21T23:03:08.403748,2.299,2.494,37.591
2026-08-21T23:03:08.403898,0.154,2.494,37.591
2026-08-21T23:03:08.404040,0.144,2.494,37.591
2026-08-21T23:03:08.404173,0.134,2.472,37.591
2026-08-21T23:03:08.404362,0.185,2.472,37.591
2026-08-21T23:03:08.406746,2.375,2.495,37.591
2026-08-21T23:03:08.406935,0.194,2.484,37.591
2026-08-21T23:03:08.407083,0.152,2.484,37.591
2026-08-21T23:03:08.408321,1.234,2.474,37.591
2026-08-21T23:03:08.411764,3.425,2.507,37.591
2026-08-21T23:03:08.411923,0.182,2.507,37.591
2026-08-21T23:03:08.412054,0.136,2.507,37.591
